id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,strikePrice,expirationDate
4969975,RABOCERTIFFRNPL,XS1002121454,RABO,0.01,BOND,2,True,A,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],130.86,2021-04-09,R,0.0,issueid,600015811,False,False,1.0,,
175317,AEGON 4.26%PL,NL0000120889,NL0000120889,0.01,BOND,2,True,C,NLG,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],79.0,2021-04-09,R,0.0,issueid,12822,False,False,1.0,-0.0001,
175319,AEGON 1.425%PL,NL0000121416,NL0000121416,0.01,BOND,2,True,D,NLG,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],91.0,2021-04-09,R,0.0,issueid,12820,False,False,1.0,-0.0001,
5372507,EKOSEM-AGRAR AG 12/22,DE000A1R0RZ5,1E5B,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.51,2021-04-09,R,0.0,issueid,150056899,False,False,25.0,,7-12-2022
854384,NIBC FRN21FEB40,XS0210781828,XS0210781828,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.5,2021-04-09,R,0.0,issueid,205120,False,False,1.0,-0.0001,21-2-2040
876101,CASINO TV TSDI,FR0010154385,CATS,0.01,BOND,2,True,C,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],40.0,2021-04-09,R,0.0,issueid,365013110,False,False,1.0,-0.0001,
17986625,SLB 4% 17JUL23,PTSLBBOM0019,BSLBB,0.01,BOND,2,True,A,EUR,560,False,['DAY'],['LIMIT'],['LIMIT'],[],99.21,2021-04-09,R,0.0,issueid,240119634,False,False,1.0,,17-7-2023
879294,TRANQ.VIDA FRNPL,PTTRVBOE0000,BTRVB,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],75.0,2021-04-09,R,0.0,issueid,240170103,False,False,1.0,-0.0001,
16183158,"SIC 4,5% 11JUL22",PTSINAOM0045,BSINA,0.01,BOND,2,True,C,EUR,560,False,['DAY'],['LIMIT'],['LIMIT'],[],101.0,2021-04-09,R,0.0,issueid,240261043,False,False,1.0,,11-7-2022
875993,BNPTMOFRN29OCT49,FR0000572646,FR0000572646,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],85.13,2021-04-09,R,0.0,issueid,360182017,False,False,1.0,-0.0001,
16009230,"SLB 3,75% 20MAY22",PTSLBAOM0010,BSLBA,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.5,2021-04-08,R,0.0,issueid,240259640,False,False,1.0,,20-5-2022
15358147,"SCP 5,25% 26NOV21",PTSCPHOM0000,BSCPH,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.31,2021-04-09,R,0.0,issueid,240257025,False,False,1.0,,26-11-2021
876019,CICTSDIFRN29JUL49,FR0000584377,FR0000584377,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],84.1,2021-04-09,R,0.0,issueid,360182245,False,False,1.0,-0.0001,
6175542,SENIVITA SOC.WS 15/25,DE000A13SHL2,DE000A13SHL2,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],10.0,2021-04-09,R,0.0,issueid,150074436,False,False,25.0,,12-5-2025
5618319,DR.WIESENT S.GE.GS 14/UN.,DE000A1XFUZ2,S0E1,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],0.09,2021-04-09,R,0.0,issueid,150052317,False,False,25.0,,31-12-2099
13597423,NOVOMATIC 16-23 MTN 1,AT0000A1LHT0,AT0000A1LHT0,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],95.42,2021-04-09,R,0.0,issueid,150089588,False,False,25.0,,20-9-2023
6365427,E.ON INTL FIN. MTN 03/33,XS0162513211,RWEB,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],155.2,2021-04-09,R,0.0,issueid,61317438,False,False,25.0,,14-2-2033
1740964,CYBERG3.32%18OCT20,FR0010945725,CYBO,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],32.58,2021-04-09,R,0.0,issueid,61316083,False,False,1.0,,19-10-2020
853425,FURSTENB2 5 5/8%PL,DE000A0EUBN9,DE000A0EUBN9,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],43.5,2021-04-09,R,0.0,issueid,208452,False,False,1.0,-0.0001,29-6-2049
15273721,DEAG DT.ENT ANL 18/23,DE000A2NBF25,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.75,2021-04-09,R,0.0,issueid,600065834,False,False,25.0,,31-10-2023
11550385,VGP3.9%21SEP2023,BE0002258276,VGP23,0.01,BOND,2,True,D,EUR,320,False,['DAY'],['LIMIT'],['LIMIT'],[],104.0,2021-04-09,R,0.0,issueid,610230959,False,False,1.0,,21-9-2023
13759695,DAIMLER AG.MTN 16/28,DE000A169NC2,DE000A169NC2,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.28,2021-04-09,R,0.0,issueid,150082245,False,False,25.0,,11-5-2028
8388777,IBERDROLA INTL 15/22CVMTN,XS1321004118,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],137.282,2021-04-09,R,0.0,issueid,150079583,False,False,25.0,,
854575,DB FX/FL 5%35,XS0230409301,XS0230409301,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],103.0,2019-08-16,R,0.0,issueid,5000135,False,False,1.0,-0.0001,13-10-2035
16970362,BNG ZAR ZC29DEC20,XS0076219491,XS0076219491,0.01,BOND,2,False,D,ZAR,1000,False,[],[],[],[],94.43,2020-02-06,,,,,,,,-0.0001,29-12-2020
2713012,OAT1.75%25MAY2023,FR0011486067,ETALY,0.01,BOND,2,True,F,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],105.32,2021-04-09,R,0.0,issueid,61111523,False,False,1.0,,25-5-2023
13955703,EO-Zo Idx.Lkd. ZT17/16.10.2025,AT0000A1XJ06,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.78,2021-04-09,R,0.0,vwdkey,"RC0M4F.FFMST,C",False,False,24.0,,16-10-2025
9516721,PORR AG 14-UND. FLR,AT0000A19Y36,ABS9,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.5,2021-04-09,R,0.0,issueid,150052755,False,False,25.0,,
13406938,SPANIEN 16-26,ES00000128H5,OE1F,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],108.295,2021-04-09,R,0.0,issueid,150088270,False,False,25.0,,28-10-2026
5509114,"OT 2,875%15OCT25",PTOTEKOE0011,BOTEK,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],114.74,2021-04-09,R,0.0,issueid,240234691,False,False,1.0,,15-10-2025
876162,"CASA3,75%10-05/20",FR0010236836,ACADT,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.92,2021-04-09,R,0.0,issueid,365021906,False,False,1.0,-0.0001,20-10-2020
6582938,SPANIEN 14-24,ES00000126B2,4SNK,0.01,BOND,2,True,B,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],111.29,2021-04-09,R,0.0,issueid,150046454,False,False,25.0,,31-10-2024
14205175,HYLEA GROUP 17/22,DE000A19S801,DE000A19S801,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],84.25,2021-04-09,R,0.0,issueid,600056859,False,False,25.0,,1-12-2022
10592067,"TEREO4,125%16JUN23",FR0013183571,TEREA,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],102.35,2021-04-09,R,0.0,issueid,590798453,False,False,1.0,,16-6-2023
13624385,METALCORP GRP 2022,NO0010795701,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],88.5,2021-04-09,R,0.0,issueid,600054142,False,False,25.0,,6-6-2022
6439871,NOVO BANCO S.A. 14/49 ZO,XS1034421419,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],22.56,2021-04-09,R,0.0,issueid,150071218,False,False,25.0,,19-2-2049
1741021,CASA4.20%DEC2022,FR0010975656,ACAFO,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],107.76,2021-04-09,R,0.0,issueid,61318451,False,False,1.0,,28-12-2022
853470,CREDIT AG FRNPL,FR0010161026,FR0010161026,0.01,BOND,2,True,C,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],95.332,2021-04-09,R,0.0,issueid,204850,False,False,1.0,-0.0001,
15287888,GNB COMP.SEGUR.VID 02-UND,PTTRVBOE0000,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],72.5,2021-04-09,R,0.0,issueid,150082639,False,False,25.0,,10-1-2098
11628120,BASF            MTN 14/24,XS1017833242,XS1017833242,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.96,2021-04-09,R,0.0,issueid,150051402,False,False,25.0,,22-1-2024
13767241,SOLOCAL GRP 17/22 FLR,FR0013237484,QS32,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],72.0,2021-04-09,R,0.0,issueid,600052358,False,False,25.0,,15-3-2022
8399311,DEUT.BOERSE MTN 12/22,DE000A1RE1W1,DE000A1RE1W1,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],103.96,2021-04-09,R,0.0,issueid,150056939,False,False,25.0,,5-10-2022
854707,RB 4 3/8%21,XS0256967869,XS0256967869,0.01,BOND,2,True,A,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.75,2021-04-09,R,0.0,issueid,223362,False,False,1.0,-0.0001,7-6-2021
17111360,AVES SCHIENE IHS 19/24,DE000A2YN2H9,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.5,2021-04-09,R,0.0,issueid,600097470,False,False,25.0,,14-9-2024
4024986,BUNDANL.V.13/23,DE0001102317,BB51,0.01,BOND,2,True,D,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.731,2021-04-08,,,,,,,,,15-5-2023
13989586,EUROBODEN GMBH IHS 17/22,DE000A2GSL68,EB7B,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.0,2021-04-09,R,0.0,issueid,600051248,False,False,25.0,,10-11-2022
9775398,EYEMAXX R.EST.AG 16/21,DE000A2AAKQ9,DE000A2AAKQ9,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.9,2021-03-17,R,0.0,issueid,150081487,False,False,25.0,,18-3-2021
13426896,ZYPERN 15/25 MTN,XS1314321941,XS1314321941,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],119.33,2021-04-09,R,0.0,issueid,150079547,False,False,25.0,,30-10-2025
5533863,SANHA ANL 13/26 STZ,DE000A1TNA70,SN5A,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],65.0,2021-04-09,R,0.0,issueid,150057074,False,False,25.0,,4-6-2023
876336,THEOLIA OCANES2041,FR0010532739,YFTRN,1.0,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],5.8,2021-04-09,R,0.0,issueid,360228389,False,False,1.0,-0.0001,1-1-2041
8142952,SPANIEN 10-25,ES00000122E5,OE8L,0.01,BOND,2,True,B,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],121.515,2021-04-09,R,0.0,issueid,480013835,False,False,25.0,,30-7-2025
14236184,SCHALKE 04 ANL. 16/21,DE000A2AA030,5S0V,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],98.0,2021-04-09,R,0.0,issueid,150087754,False,False,25.0,,7-7-2021
10673384,CNP ASSURANCES 11/41 FLR,FR0011033851,XNPA,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],105.53,2020-11-19,R,0.0,issueid,150065069,False,False,25.0,,
13677259,OESTERR. 12/22,AT0000A0U3T4,OET9,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.6,2021-04-09,R,0.0,issueid,150045774,False,False,25.0,,17-11-2022
6643327,GIE PSA TRES. 03/33,FR0010014845,GIEB,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],150.97,2021-04-09,R,0.0,issueid,150064917,False,False,25.0,,19-9-2033
1742512,RB 2.09%17NOV2020,XS0545059148,XS0545059148,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.045,2021-04-09,R,0.0,issueid,370999,False,False,1.0,,17-11-2020
853559,AEGON USD 1.709%PL,NL0000116168,NL0000116168,0.01,BOND,2,True,B,USD,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],92.0,2021-04-09,R,0.0,issueid,198960,False,False,1.0,-0.0001,
15306134,INGGRP2.5%15NOV30,XS1909186451,XS1909186451,0.01,BOND,2,True,B,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],113.595,2021-04-09,R,0.0,issueid,600441626,False,False,1.0,,15-11-2030
11650976,ERAMETODIRNAN4%PL,FR0013204492,YERA,1.0,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],60.56,2021-04-09,R,0.0,issueid,590832300,False,False,1.0,,
13782164,SCHALKE 04 ANL. 16/23,DE000A2AA048,5S0A,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],78.55,2021-04-09,R,0.0,issueid,150087755,False,False,25.0,,7-7-2023
8425039,AAREAL BANK NRI 14/26,DE000A1TNC94,DE000A1TNC94,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.021,2021-03-24,R,0.0,issueid,150057089,False,False,25.0,,18-3-2026
875626,"AUSTR3,9%15JUL20",AT0000386115,AT0000386115,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.018,2021-04-09,R,0.0,issueid,365013109,False,False,1.0,-0.0001,15-7-2020
4987359,NL 2.75%15JAN47,NL0010721999,NL0010721999,0.01,BOND,2,True,F,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],164.045,2021-04-09,R,0.0,issueid,593131,False,False,1.0,,15-1-2047
14009058,GEN. CATALUNYA 05-35,ES0000095879,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],130.45,2021-04-09,R,0.0,issueid,150064764,False,False,25.0,,26-4-2035
9981446,RAIF.LABA NO 14/24 MTN,XS1053524929,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.0,2021-04-09,R,0.0,issueid,150071349,False,False,25.0,,17-4-2024
13472378,RUMAENIEN 17/27 MTN REGS,XS1599193403,RUME,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],108.235,2021-04-09,R,0.0,issueid,150093093,False,False,25.0,,19-4-2027
5557756,RABO1.375%3FEB27,XS1180130939,XS1180130939,0.01,BOND,2,True,B,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],108.15,2021-04-09,R,0.0,issueid,612864,False,False,1.0,,3-2-2027
876601,GROUPATSR27OCT39,FR0010815464,GPATU,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.05,2021-04-09,R,0.0,issueid,360015871,False,False,1.0,-0.0001,27-10-2039
13406965,SPANIEN 15-25,ES00000127G9,OE1V,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],111.2,2021-04-09,R,0.0,issueid,150076815,False,False,25.0,,31-10-2025
14266224,DT. BAHN FIN. 18/27 MTN,XS1752475720,,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.88,2021-04-09,R,0.0,issueid,600060149,False,False,25.0,,14-12-2027
10934843,ROYALBEACH ANL.15/20,DE000A161LJ8,DE000A161LJ8,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],2.9,2020-11-09,R,0.0,issueid,150077992,False,False,25.0,,10-11-2020
14316420,DT.BANK MTN 18/28,DE000DL19T26,,0.01,BOND,2,True,B,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],105.295,2021-04-09,R,0.0,issueid,600060021,False,False,25.0,,12-1-2028
11006266,CASA2.80%21JUL2026,FR0013166477,ACALB,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],110.15,2021-04-09,R,0.0,issueid,590811519,False,False,1.0,,21-7-2026
13687596,DT.PFBR.BANK MTN.35277,DE000A2DAST0,DE000A2DAST0,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.01,2021-04-09,R,0.0,issueid,600050093,False,False,25.0,,24-5-2027
